"Symbol","Synonym Symbol","Scientific Name with Author","National Common Name","Family"
"ACRUA8","","Actaea rubra (Aiton) Willd. ssp. arguta (Nutt.) Hultén","red baneberry","Ranunculaceae"
"ACRUA8","ACAR7","Actaea arguta Nutt.","","Ranunculaceae"
"ACRUA8","ACARV","Actaea arguta Nutt. var. viridiflora (Greene) Tidestr.","","Ranunculaceae"
"ACRUA8","ACRUA","Actaea rubra (Aiton) Willd. var. arguta (Nutt.) G. Lawson","","Ranunculaceae"
"ACRUA8","ACSPA","Actaea spicata L. var. arguta (Nutt.) Torr.","","Ranunculaceae"
"ACRUR2","","Actaea rubra (Aiton) Willd. ssp. rubra","red baneberry","Ranunculaceae"
"ACRUR2","ACRUR3","Actaea rubra (Aiton) Willd. var. rubra","","Ranunculaceae"
"ACRUR2","ACSPR3","Actaea spicata L. ssp. rubra (Aiton) Hultén","","Ranunculaceae"
"ACTAE","","Actaea L.","baneberry","Ranunculaceae"
"ANCA8","","Anemone canadensis L.","Canadian anemone","Ranunculaceae"
"ANCA8","ANCA44","Anemonidium canadense (L.) Á. Löve & D. Löve","","Ranunculaceae"
"ANCY","","Anemone cylindrica A. Gray","candle anemone","Ranunculaceae"
"ANEMO","","Anemone L.","anemone","Ranunculaceae"
"ANLI4","","Anemone lithophila Rydb.","Little Belt Mountain thimbleweed","Ranunculaceae"
"ANLI4","ANDRL","Anemone drummondii S. Watson var. lithophila (Rydb.) C.L. Hitchc.","","Ranunculaceae"
"ANMU","","Anemone multifida Poir.","Pacific anemone","Ranunculaceae"
"ANMUM3","","Anemone multifida Poir. var. multifida","Pacific anemone","Ranunculaceae"
"ANMUM3","ANGL6","Anemone globosa (Torr. & A. Gray) Nutt. ex Pritz.","","Ranunculaceae"
"ANMUM3","ANHU3","Anemone hudsoniana (DC.) Richardson","","Ranunculaceae"
"ANMUM3","ANMUG2","Anemone multifida Poir. ssp. globosa (Torr. & A. Gray) Torr. & A. Gray, nom. nud.","","Ranunculaceae"
"ANMUM3","ANMUG","Anemone multifida Poir. var. globosa Torr. & A. Gray","","Ranunculaceae"
"ANMUM3","ANMUH2","Anemone multifida Poir. var. hudsoniana DC.","","Ranunculaceae"
"ANMUM3","ANMUN","Anemone multifida Poir. var. nowosadii B. Boivin","","Ranunculaceae"
"ANMUM3","ANMUS3","Anemone multifida Poir. var. sansonii B. Boivin","","Ranunculaceae"
"ANMUS","","Anemone multifida Poir. var. saxicola B. Boivin","red windflower","Ranunculaceae"
"ANMUS","ANMUS2","Anemone multifida Poir. ssp. saxicola (B. Boivin) W.A. Weber","","Ranunculaceae"
"ANMUS","ANMUH","Anemone multifida Poir. var. hirsuta C.L. Hitchc., nom. inq.","","Ranunculaceae"
"ANPA","","Anemone parviflora Michx.","smallflowered anemone","Ranunculaceae"
"ANPAP2","","Anemone parviflora Michx. var. parviflora","smallflowered anemone","Ranunculaceae"
"ANQU","","Anemone quinquefolia L.","wood anemone","Ranunculaceae"
"ANQUQ","","Anemone quinquefolia L. var. quinquefolia","nightcaps","Ranunculaceae"
"ANQUQ","ANNEQ","Anemone nemorosa L. var. quinquefolia (L.) Pursh","","Ranunculaceae"
"ANRI","","Anemone richardsonii Hook.","yellow thimbleweed","Ranunculaceae"
"ANRI","JURI","Jurtsevia richardsonii (Hook.) Á. Löve & D. Löve","","Ranunculaceae"
"ANVI3","","Anemone virginiana L.","tall thimbleweed","Ranunculaceae"
"ANVIC","","Anemone virginiana L. var. cylindroidea B. Boivin","tall thimbleweed","Ranunculaceae"
"AQBR","","Aquilegia brevistyla Hook.","smallflower columbine","Ranunculaceae"
"AQFL","","Aquilegia flavescens S. Watson","yellow columbine","Ranunculaceae"
"AQFLF","","Aquilegia flavescens S. Watson var. flavescens","yellow columbine","Ranunculaceae"
"AQFLF","AQFOF3","Aquilegia formosa Fisch. ex DC. var. flavescens (S. Watson) M. Peck","","Ranunculaceae"
"AQFLM","","Aquilegia flavescens S. Watson var. miniata A. Nelson & J.F. Macbr.","yellow columbine","Ranunculaceae"
"AQFO","","Aquilegia formosa Fisch. ex DC.","western columbine","Ranunculaceae"
"AQFO","AQFOC","Aquilegia formosa Fisch. ex DC. var. communis B. Boivin","","Ranunculaceae"
"AQFO","AQFOF2","Aquilegia formosa Fisch. ex DC. var. fosteri S.L. Welsh","","Ranunculaceae"
"AQFO","AQFOH","Aquilegia formosa Fisch. ex DC. var. hypolasia (Greene) Munz","","Ranunculaceae"
"AQFO","AQFOM","Aquilegia formosa Fisch. ex DC. var. megalantha B. Boivin","","Ranunculaceae"
"AQFO","AQFOP","Aquilegia formosa Fisch. ex DC. var. pauciflora (Greene) Boothman","","Ranunculaceae"
"AQFO","AQFOT","Aquilegia formosa Fisch. ex DC. var. truncata (Fisch. & C.A. Mey.) M.E. Jones","","Ranunculaceae"
"AQFO","AQFOW","Aquilegia formosa Fisch. ex DC. var. wawawensis (Payson) H. St. John","","Ranunculaceae"
"AQFO","AQFO2","Aquilegia fosteri (S.L. Welsh) S.L. Welsh","","Ranunculaceae"
"AQFO","AQMO","Aquilegia mohavensis Munz","","Ranunculaceae"
"AQFO","AQSH","Aquilegia shockleyi Eastw.","","Ranunculaceae"
"AQJO","","Aquilegia jonesii Parry","Jones' columbine","Ranunculaceae"
"AQJOJ","","Aquilegia jonesii Parry var. jonesii","Jones' columbine","Ranunculaceae"
"AQUIL","","Aquilegia L.","columbine","Ranunculaceae"
"CALE4","","Caltha leptosepala DC.","white marsh marigold","Ranunculaceae"
"CALEL7","","Caltha leptosepala DC. ssp. leptosepala","white marsh marigold","Ranunculaceae"
"CALEL8","","Caltha leptosepala DC. ssp. leptosepala var. leptosepala","white marsh marigold","Ranunculaceae"
"CALEL8","CABIR","Caltha biflora DC. var. rotundifolia (Huth) C.L. Hitchc.","","Ranunculaceae"
"CALEL8","CACH22","Caltha chelidonii Greene","","Ranunculaceae"
"CALEL8","CALER","Caltha leptosepala DC. var. rotundifolia Huth","","Ranunculaceae"
"CALEL8","PSLE","Psychrophila leptosepala (DC.) W.A. Weber","","Ranunculaceae"
"CALTH","","Caltha L.","marsh marigold","Ranunculaceae"
"CANA","","Caltha natans Pall. ex Georgi","floating marsh marigold","Ranunculaceae"
"CANA","THNA2","Thacla natans (Pall. ex Georgi) Deyl & Soják","","Ranunculaceae"
"CAPA5","","Caltha palustris L.","yellow marsh marigold","Ranunculaceae"
"CAPAP6","","Caltha palustris L. var. palustris","yellow marsh marigold","Ranunculaceae"
"CAPAP6","CAAS7","Caltha asarifolia DC.","","Ranunculaceae"
"CAPAP6","CANAA3","Caltha natans Pall. ex Georgi var. asarifolia (DC.) Huth","","Ranunculaceae"
"CAPAP6","CAPAA6","Caltha palustris L. ssp. asarifolia (DC.) Hultén","","Ranunculaceae"
"CAPAP6","CAPAA5","Caltha palustris L. var. asarifolia (DC.) Rothr.","","Ranunculaceae"
"CAPAP6","CAPAF","Caltha palustris L. var. flabellifolia (Pursh) Torr. & A. Gray","","Ranunculaceae"
"CLEMA","","Clematis L.","leather flower","Ranunculaceae"
"CLLI2","","Clematis ligusticifolia Nutt.","western white clematis","Ranunculaceae"
"CLLIL2","","Clematis ligusticifolia Nutt. var. ligusticifolia","western white clematis","Ranunculaceae"
"CLLIL2","CLNE2","Clematis neomexicana Wooton & Standl.","","Ranunculaceae"
"CLLIL2","CLSU5","Clematis suksdorfii B.L. Rob.","","Ranunculaceae"
"CLOC2","","Clematis occidentalis (Hornem.) DC.","western blue virginsbower","Ranunculaceae"
"CLOCG","","Clematis occidentalis (Hornem.) DC. var. grosseserrata (Rydb.) J. Pringle","western blue virginsbower","Ranunculaceae"
"CLOCG","CLOCG2","Clematis occidentalis (Hornem.) DC. ssp. grosseserrata (Rydb.) Roy L. Taylor & MacBryde","","Ranunculaceae"
"CLTA2","","Clematis tangutica (Maxim.) Korsh.","golden tiara clematis","Ranunculaceae"
"COPTI","","Coptis Salisb.","goldthread","Ranunculaceae"
"COTR2","","Coptis trifolia (L.) Salisb.","threeleaf goldthread","Ranunculaceae"
"COTR2","COGR13","Coptis groenlandica (Oeder) Fernald","","Ranunculaceae"
"COTR2","COTRG","Coptis trifolia (L.) Salisb. ssp. groenlandica (Oeder) Hultén","","Ranunculaceae"
"COTR2","COTRG2","Coptis trifolia (L.) Salisb. var. groenlandica (Oeder) Fassett","","Ranunculaceae"
"DEBI","","Delphinium bicolor Nutt.","little larkspur","Ranunculaceae"
"DEBIB","","Delphinium bicolor Nutt. ssp. bicolor","little larkspur","Ranunculaceae"
"DEBIB","DENUP","Delphinium nuttallianum Pritz. ex Walp. var. pilosa C.L. Hitchc.","","Ranunculaceae"
"DEDE2","","Delphinium depauperatum Nutt.","slim larkspur","Ranunculaceae"
"DEDE2","DECY","Delphinium cyanoreios Piper","","Ranunculaceae"
"DEDE2","DEDI8","Delphinium diversifolium Greene","","Ranunculaceae"
"DEDE2","DEDIH","Delphinium diversifolium Greene ssp. harneyense Ewan","","Ranunculaceae"
"DEDE2","DEDIH2","Delphinium diversifolium Greene var. harneyense (Ewan) R.J. Davis","","Ranunculaceae"
"DEGL3","","Delphinium glaucum S. Watson","Sierra larkspur","Ranunculaceae"
"DEGL3","DEBR4","Delphinium brownii Rydb.","","Ranunculaceae"
"DEGL3","DESC7","Delphinium scopulorum auct. non A. Gray","","Ranunculaceae"
"DEGL3","DESCG","Delphinium scopulorum A. Gray var. glaucum (S. Watson) A. Gray","","Ranunculaceae"
"DELPH","","Delphinium L.","larkspur","Ranunculaceae"
"DENU2","","Delphinium nuttallianum Pritz. ex Walp.","twolobe larkspur","Ranunculaceae"
"DENU2","DENE3","Delphinium nelsonii Greene","","Ranunculaceae"
"DENU2","DENEU","Delphinium nelsonii Greene ssp. utahense (S. Watson) Ewan","","Ranunculaceae"
"DENU2","DENUF","Delphinium nuttallianum Pritz. ex Walp. var. fulvum C.L. Hitchc.","","Ranunculaceae"
"DENU2","DENUL2","Delphinium nuttallianum Pritz. ex Walp. var. levicaule C.L. Hitchc.","","Ranunculaceae"
"DENU2","DESO","Delphinium sonnei Greene","","Ranunculaceae"
"MYAP","","Myosurus apetalus C. Gay","bristly mousetail","Ranunculaceae"
"MYAPB","","Myosurus apetalus C. Gay var. borealis Whittemore","bristly mousetail","Ranunculaceae"
"MYAPB","MYAR3","Myosurus aristatus auct. non Benth.","","Ranunculaceae"
"MYAPB","MYMIA3","Myosurus minimus L. var. aristatus auct. non (Benth.) B. Boivin","","Ranunculaceae"
"MYAPM","","Myosurus apetalus C. Gay var. montanus (G.R. Campb.) Whitemore","bristly mousetail","Ranunculaceae"
"MYAPM","MYARM2","Myosurus aristatus Benth. ssp. montanus (G.R. Campb.) D.E. Stone","","Ranunculaceae"
"MYAPM","MYMIM2","Myosurus minimus L. ssp. montanus G.R. Campb.","","Ranunculaceae"
"MYMI2","","Myosurus minimus L.","tiny mousetail","Ranunculaceae"
"MYMI2","MYCL","Myosurus clavicaulis M. Peck p.p.","","Ranunculaceae"
"MYMI2","MYLE3","Myosurus lepturus (A. Gray) Howell","","Ranunculaceae"
"MYMI2","MYMIA","Myosurus minimus L. ssp. apus (Greene) G.R. Campb. p.p.","","Ranunculaceae"
"MYMI2","MYMIM","Myosurus minimus L. ssp. major (Greene) G.R. Campb.","","Ranunculaceae"
"MYMI2","MYMIA7","Myosurus minimus L. var. apus Greene p.p.","","Ranunculaceae"
"MYMI2","MYMIC3","Myosurus minimus L. var. clavicaulis (M. Peck) G.R. Campb. p.p.","","Ranunculaceae"
"MYMI2","MYMIF2","Myosurus minimus L. var. filiformis Greene","","Ranunculaceae"
"MYMI2","MYMII","Myosurus minimus L. var. interior B. Boivin","","Ranunculaceae"
"MYMI2","MYMIL","Myosurus minimus L. var. lepturus A. Gray","","Ranunculaceae"
"MYMI2","MYMIM7","Myosurus minimus L. var. major (Greene) K.C. Davis","","Ranunculaceae"
"MYOSU","","Myosurus L.","mousetail","Ranunculaceae"
"PULSA","","Pulsatilla Mill.","pasqueflower","Ranunculaceae"
"PUOC","","Pulsatilla occidentalis (S. Watson) Freyn","white pasqueflower","Ranunculaceae"
"PUOC","ANOC6","Anemone occidentalis S. Watson","","Ranunculaceae"
"PUPA5","","Pulsatilla patens (L.) Mill.","eastern pasqueflower","Ranunculaceae"
"PUPAM","","Pulsatilla patens (L.) Mill. ssp. multifida (Pritz.) Zamels","cutleaf anemone","Ranunculaceae"
"PUPAM","ANLU5","Anemone ludoviciana Nutt., nom. illeg.","","Ranunculaceae"
"PUPAM","ANMU8","Anemone multifida (Pritz.) Zamels, non Poir.","","Ranunculaceae"
"PUPAM","ANNU5","Anemone nuttalliana DC.","","Ranunculaceae"
"PUPAM","ANPAM","Anemone patens L. var. multifida Pritz.","","Ranunculaceae"
"PUPAM","ANPAN","Anemone patens L. var. nuttalliana (DC.) A. Gray","","Ranunculaceae"
"PUPAM","ANPAW","Anemone patens L. var. wolfgangiana (Besser) Koch","","Ranunculaceae"
"PUPAM","PUHI","Pulsatilla hirsutissima (Pursh) Britton","","Ranunculaceae"
"PUPAM","PULU","Pulsatilla ludoviciana A. Heller, nom. illeg.","","Ranunculaceae"
"PUPAM","PUNU3","Pulsatilla nuttalliana (DC.) Spreng.","","Ranunculaceae"
"PUPAM","PUPAH2","Pulsatilla patens (L.) Mill. ssp. hirsutissima (Pursh) Zamels","","Ranunculaceae"
"RAAB","","Ranunculus abortivus L.","littleleaf buttercup","Ranunculaceae"
"RAAB","RAABA","Ranunculus abortivus L. ssp. acrolasius (Fernald) Kapoor & Á. Löve & D. Löve","","Ranunculaceae"
"RAAB","RAABA3","Ranunculus abortivus L. var. acrolasius Fernald","","Ranunculaceae"
"RAAB","RAABE","Ranunculus abortivus L. var. eucyclus Fernald","","Ranunculaceae"
"RAAB","RAABI","Ranunculus abortivus L. var. indivisus Fernald","","Ranunculaceae"
"RAAB","RAABT","Ranunculus abortivus L. var. typicus Fernald","","Ranunculaceae"
"RAAC3","","Ranunculus acris L.","tall buttercup","Ranunculaceae"
"RAACA3","","Ranunculus acris L. var. acris","showy buttercup","Ranunculaceae"
"RAACA3","RAACS","Ranunculus acris L. ssp. strigulosus (Schur) Hyl.","","Ranunculaceae"
"RAACA3","RAACL","Ranunculus acris L. var. latisectus G. Beck","","Ranunculaceae"
"RAACA3","RAACS2","Ranunculus acris L. var. stevenii (Andrz. ex Besser) Lange","","Ranunculaceae"
"RAACA3","RAACT2","Ranunculus acris L. var. typicus G. Beck","","Ranunculaceae"
"RAACA3","RAACV","Ranunculus acris L. var. villosus (Drab.) S.M. Coles","","Ranunculaceae"
"RAACA3","RABO3","Ranunculus boreanus Jord.","","Ranunculaceae"
"RACA4","","Ranunculus cardiophyllus Hook.","heartleaf buttercup","Ranunculaceae"
"RACA4","RACAS","Ranunculus cardiophyllus Hook. var. subsagittatus (A. Gray) L.D. Benson","","Ranunculaceae"
"RACA4","RACAT3","Ranunculus cardiophyllus Hook. var. typicus L.D. Benson","","Ranunculaceae"
"RACY","","Ranunculus cymbalaria Pursh","alkali buttercup","Ranunculaceae"
"RACY","CYCY9","Cyrtorhyncha cymbalaria (Pursh) Britton","","Ranunculaceae"
"RACY","CYCYA","Cyrtorhyncha cymbalaria (Pursh) Britton ssp. alpina (Hook.) Á. Löve & D. Löve","","Ranunculaceae"
"RACY","HACY2","Halerpestes cymbalaria (Pursh) Greene","","Ranunculaceae"
"RACY","HACYS","Halerpestes cymbalaria (Pursh) Greene ssp. saximontana (Fernald) Moldenke","","Ranunculaceae"
"RACY","RACYS2","Ranunculus cymbalaria Pursh ssp. saximontanus (Fernald) Thorne","","Ranunculaceae"
"RACY","RACYA","Ranunculus cymbalaria Pursh var. alpinus Hook.","","Ranunculaceae"
"RACY","RACYS","Ranunculus cymbalaria Pursh var. saximontanus Fernald","","Ranunculaceae"
"RACY","RACYT","Ranunculus cymbalaria Pursh var. typicus L.D. Benson","","Ranunculaceae"
"RAES","","Ranunculus eschscholtzii Schltdl.","Eschscholtz's buttercup","Ranunculaceae"
"RAESE2","","Ranunculus eschscholtzii Schltdl. var. eschscholtzii","Eschscholtz's buttercup","Ranunculaceae"
"RAESE2","RAEST2","Ranunculus eschscholtzii Schltdl. var. typicus L.D. Benson","","Ranunculaceae"
"RAESE2","RANIE","Ranunculus nivalis L. var. eschscholtzii (Schltdl.) S. Watson","","Ranunculaceae"
"RAFL","","Ranunculus flabellaris Raf.","yellow water buttercup","Ranunculaceae"
"RAFL","RADE2","Ranunculus delphiniifolius Torr. ex Eaton","","Ranunculaceae"
"RAFL2","","Ranunculus flammula L.","greater creeping spearwort","Ranunculaceae"
"RAFLF","","Ranunculus flammula L. var. filiformis (Michx.) Hook.","greater creeping spearwort","Ranunculaceae"
"RAFLF","RAFI2","Ranunculus filiformis Michx.","","Ranunculaceae"
"RAFLF","RAFLR","Ranunculus flammula L. var. reptans (L.) E. Mey.","","Ranunculaceae"
"RAFLF","RARE80","Ranunculus reptans L.","","Ranunculaceae"
"RAFLF","RAREF","Ranunculus reptans L. var. filiformis (Michx.) DC.","","Ranunculaceae"
"RAFLF","RAREI","Ranunculus reptans L. var. intermedius (Hook.) Torr. & A. Gray","","Ranunculaceae"
"RAGL","","Ranunculus glaberrimus Hook.","sagebrush buttercup","Ranunculaceae"
"RAGLE","","Ranunculus glaberrimus Hook. var. ellipticus (Greene) Greene","elliptical buttercup","Ranunculaceae"
"RAGLE","RAEL2","Ranunculus ellipticus Greene","","Ranunculaceae"
"RAGLE","RAGLB","Ranunculus glaberrimus Hook. var. buddii B. Boivin","","Ranunculaceae"
"RAGM","","Ranunculus gmelinii DC.","Gmelin's buttercup","Ranunculaceae"
"RAGM","RAGMP2","Ranunculus gmelinii DC. ssp. purshii (Richardson) Hultén","","Ranunculaceae"
"RAGM","RAGMH","Ranunculus gmelinii DC. var. hookeri (D. Don) L.D. Benson","","Ranunculaceae"
"RAGM","RAGML","Ranunculus gmelinii DC. var. limosus (Nutt.) H. Hara","","Ranunculaceae"
"RAGM","RAGMP3","Ranunculus gmelinii DC. var. prolificus (Fernald) H. Hara","","Ranunculaceae"
"RAGM","RAGMP","Ranunculus gmelinii DC. var. purshii (Richardson) H. Hara","","Ranunculaceae"
"RAGM","RAGMT2","Ranunculus gmelinii DC. var. terrestris (Ledeb.) L.D. Benson","","Ranunculaceae"
